[[0.42976069002666084], [0.7099415124411897], [0.7490643311100595], [0.5910127677119965], [0.6901554872853806], [0.7583277812963097], [0.5469986013577112], [0.5651330663474647], [0.42234831423615915], [0.6731815683326664], [0.7396540600904289], [0.6480047360795393], [0.6883286125669403], [0.5189034837681221], [0.6056932450845317], [0.4977879902703201], [0.6940155160084571], [0.8136611521890881], [0.7141822372038771], [0.42347331256605625], [0.5242777688270593], [0.5756748786557253], [0.7014070560207567], [0.46977704481662574], [0.7888803635749332], [0.6663815120134946], [0.4836209576792873], [0.5721716145296214], [0.451281157142012], [0.427613904074902], [0.5961616564028523], [0.7195122292726616], [0.6246911438816749], [0.8131523258340494], [0.6857122432755786], [0.36710812981009], [0.7052794348334883], [0.5682571970312665], [0.6217287471940236], [0.611560423692613], [0.5580160669029307], [0.5678321504929806], [0.38683051949130703], [0.6116474002441582], [0.605776364406609], [0.7038257164796217], [0.48624197716688855], [0.5585737201248109], [0.6222077205482894], [0.4797081920113585], [0.7397952111109118], [0.419665696921919], [1.0387954957561598], [0.5710281331706637], [0.6156173817424779], [0.4779776977657807], [0.6257198511717361], [0.5170505289012329], [0.7379011817973578], [0.631935264571781], [0.7285937492133064], [0.4875008862576605], [0.5626201353015923], [0.6210441858435147], [0.7052523859749638], [0.39733835676417784], [0.6644735418584272], [0.6986510376672171], [0.5043735042779631], [0.5706176900962844], [0.6050625751570745], [0.6243706857401115], [0.40189668205833906], [0.7353461986690711], [0.6933604226209685], [0.5168189652927393], [0.6113455507406585], [0.5182522304300295], [0.5362028389024386], [0.6360881382935111], [0.4928684593815347], [0.5005196632610134], [0.5185563521070058], [0.6406367008519126], [0.8266584590429746], [0.5312107324506522], [0.4797882575732517], [0.7390880266832922], [0.37196896518170397], [0.6541855364812101], [0.4229344702022344], [0.308730882633214], [0.5574791853531176], [0.49610797146661245], [0.4801919258464583], [0.7149988258488863], [0.5810087715923123], [0.8147196160064611], [0.41933932722908696], [0.47421029342481047], [0.5941836893608348], [0.47435883384944555], [0.7327236452821086], [0.4430662830462673], [0.5888000742446464], [0.5419932101971279], [0.6813986419154425], [0.6926889330848571], [0.48761294365575886], [0.534402805832876], [0.4608382223699614], [0.34034501029138026], [0.5129877180624172], [0.7206265770966781], [0.70334342460237], [0.8189269744558842], [0.46659091336350567], [0.48750611047560233], [0.6339217589931172], [0.5629062173382642], [0.43105740987060365], [0.4291932456774572], [0.45788835583964543], [0.6275592177277017], [0.536347099881448], [0.6183149244320365], [0.7032483527452654], [0.5919838715490331]]
[[0.28937917713346717], [0.8265195520148781], [0.7613458466269356], [0.608801823191645], [0.6858719785767302], [0.7370442213916166], [0.4981736169271509], [0.5083376241536498], [0.39422978807921916], [0.7220727752781091], [0.7078328977826438], [0.4736252005579114], [0.7642684928734098], [0.5880964218304956], [0.6723193911482124], [0.6021330548217514], [0.6096349689499111], [0.7555496090352893], [0.6929111075818055], [0.4717941725710384], [0.6464195180848564], [0.4709474055448288], [0.5601396947984078], [0.46861903973192204], [0.5478380843975857], [0.6624683920276149], [0.4836209576792873], [0.5721716145296214], [0.6750088083695803], [0.4431736837357295], [0.6313594521306564], [0.51556934934521], [0.6247898420029715], [0.7927286071625561], [0.6152871100562826], [0.5256926873393017], [0.6095072771492737], [0.8363907756088088], [0.5478943698926619], [0.8039995543083428], [0.530146260269966], [0.5065312108840829], [0.3852600023018475], [0.5327570561819561], [0.7229779886321717], [0.6405991907346156], [0.46904265164953274], [0.6346254743884346], [0.5639507973495428], [0.5580452620244724], [0.6931241113811738], [0.4375811269065335], [0.7226597291132082], [0.7107642646934025], [0.6039988630332925], [0.5786456575574863], [0.5557737227351445], [0.4997205119981921], [0.6535826142871953], [0.6395069043777862], [0.7415159300421702], [0.5908281019370855], [0.6925816098258237], [0.7221309282231121], [0.6989564472415828], [0.4446598274701148], [0.7222648203375241], [0.5967952137015964], [0.6947462309527338], [0.8216081501324857], [0.5520599689846784], [0.5566756736396127], [0.548836417097573], [0.7190461345307538], [0.7587282439513444], [0.7810654508836277], [0.6014646963012775], [0.7592426221943854], [0.7723521858172281], [0.5686533267074666], [0.4793011490481589], [0.5734870263672835], [0.522458362417963], [0.6550351559858428], [0.5240165827293487], [0.5519329019220949], [0.5491611579636878], [0.5707402305262232], [0.4977251272606643], [0.6185404902858433], [0.5855454670519062], [0.5183468738979339], [0.5513680225114261], [0.5297479373790578], [0.6377402388703775], [0.7017247540305681], [0.43196966707129836], [0.6983657846316134], [0.46380548289625334], [0.6380112814535012], [0.7124818988555307], [0.4527596131234216], [0.9402762247798637], [0.5957068831090888], [0.65376801773727], [0.5382957282254425], [0.6370257488268636], [0.6483985870706593], [0.4944766956990097], [0.7921425703999638], [0.4553242837674585], [0.37460242740740024], [0.47439693371548086], [0.6186271438919375], [0.6388624136204389], [0.7238500943095995], [0.5519802687209757], [0.5885199624341193], [0.618857249172192], [0.5167024781927962], [0.5489745237209378], [0.6588070681545746], [0.7292806940603889], [0.688827437321792], [0.7554070668231413], [0.6386289505548854], [0.6229386381090861], [0.5186350214032371]]
[[0.5158749376748715], [0.8714132012072895], [0.6737300530935117], [0.5584660468277002], [0.6431682062259554], [0.7185119973112832], [0.6539628978358821], [0.5246746304032643], [0.4844575424328853], [0.6234028403675892], [0.6421311741735214], [0.5396792398307195], [0.8310425019455986], [0.5249436484845847], [0.6439438258984046], [0.8005940233679358], [0.5668942641429404], [0.7091997316658731], [0.5515030182826939], [0.4883617025639442], [0.5630747324432659], [0.6119034808026258], [0.558459622977387], [0.6525477040646781], [0.9306827563048418], [0.5014501328719262], [0.6174619347085157], [0.6282374895050165], [0.37616768924076693], [0.7995105419313162], [0.6789818539700991], [0.6816460293648916], [0.7713734484514094], [0.6049524726723052], [0.7666213380678234], [0.4359279653502523], [0.5836697431657261], [0.7300928861867024], [0.4995914935597017], [0.47135583991165986], [0.5887117241436322], [0.49228741496810885], [0.5164995856564566], [0.7606247263643929], [0.45195115093702976], [0.6739204735516043], [0.32252855257831237], [0.5416026131413061], [0.6193808911176625], [0.6057053386239847], [0.6139006827382919], [0.4893546518093837], [0.698389171102537], [0.5800574308391967], [0.545537802491844], [0.5863618083897639], [0.6098516208962615], [0.5685249509089433], [0.6885854760283681], [0.6157449355061], [0.6504451710748574], [0.5288472269268368], [0.6090480033091955], [0.571129586155892], [0.6412594441877937], [0.5294152950426796], [0.6595580001985383], [0.5882650912388283], [0.7404669932606793], [0.6909658539476246], [0.4941604768853114], [0.4825574181332419], [0.5220235266784959], [0.7933271734852306], [0.5889733255839584], [0.6988113309632693], [0.8990862105635206], [0.7110728130063003], [0.6421796804393886], [0.5563110005028157], [0.4381693945134762], [0.4938302519884826], [0.634337182601618], [0.585656495047189], [0.662965575061503], [0.649596972721979], [0.5724814493577776], [0.7669671499872788], [0.5259642233339502], [0.8513257987332266], [0.5598181063339871], [0.3421028588454461], [0.5899782128172478], [0.5182034269338516], [0.7928811751959861], [0.5641068433862828], [0.4651952106570635], [0.7015780536630489], [0.4706265116128524], [0.6554501633652511], [0.5768868934245079], [0.5658982877564589], [0.7270973279887316], [0.4675172067778736], [0.7912606497516876], [0.6002427168299518], [0.6922015294595476], [0.6626598668914767], [0.5074710395256392], [0.5727704261488125], [0.45076098309343904], [0.34414879558527645], [0.656626148698766], [0.5042640886215366], [0.654561530409011], [0.7171934395679016], [0.5624765455306544], [0.5161715212406084], [0.47646340824433814], [0.45783310565568364], [0.4978094652603691], [0.5292578832401584], [0.5643012285707723], [0.4564415721899997], [0.6743536399874103], [0.5835309136758384], [0.6267987409392899], [0.5053521055287843]]
[[0.3889918699209149], [0.7365718475926554], [0.9072703738554042], [0.5111105946621127], [0.6858719785767302], [0.675965303325419], [0.48562909106330826], [0.6312460150815781], [0.45204836888127553], [0.8286215266245053], [0.6270050945021702], [0.5737680494261607], [0.5861143361648793], [0.5760878488635574], [0.7527405213472529], [0.6050492936843359], [0.6747387614357059], [0.8156364084135449], [0.7162440209355674], [0.5349515802623181], [0.4846973531921758], [0.6197827351725194], [0.582678588588461], [0.44838990967438347], [1.0257861740112855], [0.683703876057729], [0.5545198815147102], [0.5721716145296214], [0.47702780715247967], [0.40701169852741215], [0.7740701114635818], [0.5259689947741595], [0.7713734484514094], [0.6448568926977614], [0.6612156765942256], [0.5146405597330355], [0.7251310839913345], [0.8363907756088088], [0.5712072834580738], [0.5839855425852143], [0.5580160669029307], [0.6081652258424834], [0.4875301368290769], [0.5067877109523068], [0.5369706283356782], [0.5510787992121993], [0.34450426801236916], [0.5763411839727722], [0.6149215034054119], [0.5580452620244724], [0.6296299526080951], [0.4935526822776448], [0.7030974440978799], [0.5424879105846705], [0.622168304215632], [0.5786456575574863], [0.5638924318415391], [0.4262179680401574], [0.5560292017878958], [0.591892380594558], [0.5729056595599578], [0.5917674756981117], [0.6432921125157386], [0.5293717451030121], [0.5533738578122439], [0.4178040750098777], [0.8769278940334968], [0.6718652346874879], [0.6382547280962734], [0.5637592851255211], [0.57477826706413], [0.5565392791873827], [0.548836417097573], [0.8417597133041493], [0.7489399030450146], [0.76789303467041], [0.5612547327518355], [0.8178789589943237], [0.7186811531364082], [0.682490107399236], [0.4197822746865428], [0.5388901862982409], [0.623857318014836], [0.5173233689949127], [0.6424861127241631], [0.6201821093080494], [0.41949080506030256], [0.8171525852757966], [0.3805760065310924], [0.6086133190818037], [0.4705041767911231], [0.3867229245762452], [0.5204587719408331], [0.5555994785651832], [0.5337426752320085], [0.7921151490523827], [0.41381484605030167], [0.6983657846316134], [0.4747616556673921], [0.5617963525897062], [0.6854996180658994], [0.5219716442415023], [0.7258639517719548], [0.5736677936882728], [0.6422496117132603], [0.5419932101971279], [0.6768443030829839], [0.6148634197340548], [0.5713528360247009], [0.534402805832876], [0.4973832659382719], [0.30389134152263086], [0.4762416925571144], [0.4767651807077327], [0.6078402776816569], [0.7238500943095995], [0.6275361287576859], [0.48750611047560233], [0.5422398968245145], [0.6626971993503639], [0.5985984275881046], [0.6696102787597937], [0.5753684715045283], [0.5290084949257544], [0.5747197256928251], [0.5117882931370604], [0.7012632260168541], [0.42129819561106996]]
[[0.3517414032226174], [0.7365718475926554], [0.7734692229267791], [0.56929809629867], [0.6858719785767302], [0.6589241288864993], [0.5426416253720161], [0.5372317983888335], [0.5054484884734556], [0.6641567763190387], [0.6114992248552114], [0.5737680494261607], [0.5907374548645121], [0.5262280390031588], [0.6607285299367465], [0.7606208373137502], [0.7085329087893415], [0.7592186078810811], [0.819201676722931], [0.5510926225071624], [0.6655938434213579], [0.5756748786557253], [0.6384358954868516], [0.6525477040646781], [0.8038054512668665], [0.5947584040528604], [0.6178196011268768], [0.44742366019581514], [0.6750088083695803], [0.48092373563902957], [0.7473593653144541], [0.5933232352701775], [0.7148056153362587], [0.712225167772358], [0.6374375781868943], [0.4581488813210038], [0.6715082921352399], [0.8363907756088088], [0.5672408690600588], [0.7485173285800517], [0.5724700955863763], [0.522238626596306], [0.2633693071970603], [0.8010119904076044], [0.5369706283356782], [0.5372584967534565], [0.40682267124588695], [0.6504286413688893], [0.7029800839741055], [0.5580452620244724], [0.6406351318362025], [0.48157103621070696], [0.49247592709123345], [0.48753700556852964], [0.5547344657579449], [0.5786456575574863], [0.47068301638017557], [0.5267012690584614], [0.579342313535953], [0.6395069043777862], [0.7869364380885617], [0.5676044349449672], [0.5965878161880218], [0.6467292034375756], [0.6985435666219506], [0.49518624092266117], [0.5374580788449066], [0.5858366426767495], [0.6032345463627391], [0.45155495464116496], [0.6035277194038566], [0.6164543573383514], [0.5012631777640613], [0.609176953468888], [0.5993930421769085], [0.76789303467041], [0.5515720669502912], [0.7832631828353819], [0.5512194662679534], [0.5294398282580597], [0.40598473257868406], [0.5651955422331058], [0.5287158395292567], [0.5742411161197224], [0.6769990051106363], [0.567175238313333], [0.4334264384668902], [0.8161837660193132], [0.49126049663498517], [0.9184779677623216], [0.48181220234904953], [0.6330479858629092], [0.5488274327358716], [0.5297479373790578], [0.49652270098223894], [0.7379503791088114], [0.4363318923169591], [0.6983657846316134], [0.4200533911758604], [0.6250972410708884], [0.6790636707375298], [0.5460978193417501], [0.608990244361505], [0.5587680896572166], [0.5812612032077038], [0.6191802937017472], [0.6100252912115482], [0.6791461391080239], [0.6118210297248933], [0.517504596548744], [0.7038758121010925], [0.4639891063677087], [0.5028684529010193], [0.6541142083104752], [0.6379485562536875], [0.6660717123180947], [0.5325322725408679], [0.4909366725902087], [0.767375514945665], [0.6222714012839504], [0.49150471553000813], [0.43365092354619295], [0.4889154931123374], [0.5827066350473731], [0.6697691889293265], [0.6731188573485165], [0.7012632260168541], [0.521394128981154]]
[[0.3447205319034393], [0.8265195520148781], [0.7734692229267791], [0.5419711051999216], [0.7306801319836338], [0.7194009757265836], [0.6272880262356351], [0.5974707868155077], [0.429992409635032], [0.7014610526994558], [0.7641616775380008], [0.5632582688035455], [0.6883286125669403], [0.5542504739956877], [0.7190765221352041], [0.6956855157020179], [0.6096349689499111], [0.9073652267687635], [0.5288758671011574], [0.4858941234680614], [0.5052322884124196], [0.6387606359586858], [0.5922752321602691], [0.46475260761765996], [0.9343773011733811], [0.5992350447217321], [0.69161429697752], [0.5721716145296214], [0.6743371722079979], [0.5595725465856066], [0.6587850001627206], [0.6540476791582257], [0.643109020922199], [0.6959497222984345], [0.6152871100562826], [0.46297801853407894], [0.8021004859264006], [0.6125835686964389], [0.5712072834580738], [0.62527298533112], [0.6691235532023982], [0.5678321504929806], [0.53505892471303], [0.5489972394154718], [0.5431605232747811], [0.5627485821980754], [0.38243284421152957], [0.5875098877671417], [0.7117806557674583], [0.5067173986906301], [0.7046936960575183], [0.5077895644950899], [0.7309154210394955], [0.5539979800977031], [0.3951505298783855], [0.6239410392989893], [0.5497358237844867], [0.5216451047211537], [0.694861657687279], [0.5831386682839346], [0.7285937492133064], [0.5909615125709553], [0.5509581933028039], [0.6467292034375756], [0.7052523859749638], [0.3974065009894133], [0.7443859575493945], [0.5191270109954476], [0.6911553710254122], [0.8216163292689513], [0.5702455335127028], [0.5566756736396127], [0.43482058648974725], [0.7476991151677159], [0.7587282439513444], [0.7485375148339946], [0.5967985482163322], [0.8258203878091821], [0.6608864416090197], [0.5686533267074666], [0.4928684593815347], [0.5527842417029819], [0.7085416879573824], [0.5791673307404824], [0.6976338423693402], [0.7040972523362952], [0.4797882575732517], [0.8171525852757966], [0.49126049663498517], [0.6022556901637961], [0.5784266185558614], [0.4495307766307931], [0.6115097741509056], [0.5967278924533738], [0.6707459696960315], [0.6389263055354079], [0.43196966707129836], [0.7093218208423939], [0.5571959563115614], [0.6240254029875447], [0.7180627335478253], [0.4833725958279298], [0.7133984906811061], [0.4726042121142825], [0.7704553844404195], [0.5382957282254425], [0.6122613459679814], [0.70047846174571], [0.5802783201858388], [0.4396083284717571], [0.46278183710952525], [0.4211162591651767], [0.5765274813825452], [0.6850920041641572], [0.7072134284729993], [0.5986546652675662], [0.5436399866883417], [0.5680565462215837], [0.5807881869021062], [0.4130831594365425], [0.6159688210617047], [0.6267898663693159], [0.7292806940603889], [0.5100920686034831], [0.7804248007086129], [0.6612746216584443], [0.6417980049410106], [0.6021913173831055]]
[[0.28575786337799125], [0.8934583902331232], [0.7926935648060665], [0.4400641916891006], [0.4884627721161399], [0.7370442213916166], [0.586816610545433], [0.48539642521979853], [0.44639625842698755], [0.7014610526994558], [0.6796943472884777], [0.6480047360795393], [0.5017176746699982], [0.5503226369093616], [0.5810619631191559], [0.543781185693255], [0.742043028161737], [0.5996491117450116], [0.5835205919668046], [0.40727607832274865], [0.40473531414542424], [0.4746045250982286], [0.6163479374844967], [0.4594481363759146], [0.5207464789078944], [0.4578201285372303], [0.5117002322344785], [0.40956742072471536], [0.4204879401724167], [0.400187126704289], [0.6313594521306564], [0.6116258448172985], [0.5995885542971711], [0.7341155500921722], [0.6702404955636], [0.3436249616178163], [0.6153513155106143], [0.6282684920949417], [0.45312468220710744], [0.527577328191027], [0.5781075549590364], [0.4500680164707577], [0.4128416839971792], [0.43574990000488945], [0.5906782096357868], [0.5993776576933838], [0.4110719097423541], [0.5564590959986494], [0.5720161405450974], [0.4330331735980872], [0.5805593439903015], [0.5470922997217279], [0.5464144270482492], [0.4990261452641219], [0.47364514983364236], [0.5500270992901983], [0.6835803272265302], [0.49613664324622536], [0.7281326238902002], [0.6916094914536514], [0.6535749688290142], [0.6730720791531172], [0.6516430276520985], [0.666393898843715], [0.535550772132495], [0.526186744995201], [0.5778565160589851], [0.45622602803392404], [0.5545248271709969], [0.45305780178259253], [0.6155370124427982], [0.5427315320430995], [0.5191384977902058], [0.7476991151677159], [0.4850924403398347], [0.7512627924101849], [0.4833807998362015], [0.8684597080756375], [0.5672702113738886], [0.488745083672399], [0.5577456814039643], [0.6900599394707567], [0.5189532517580961], [0.49536689151421087], [0.7413103136655732], [0.6360207216946737], [0.5384349487033736], [0.829738495124574], [0.45748328848133946], [0.5244528326893875], [0.5938385988467821], [0.4188029331172883], [0.5275849509266868], [0.4693689449489812], [0.5303187474169573], [0.6509693828516017], [0.42335557428654313], [0.5860466993033029], [0.4908267540043924], [0.6405676005788028], [0.5941836893608348], [0.5285506521341117], [0.6251822934026826], [0.42952533090240286], [0.4154333730287382], [0.5414159941139767], [0.8014383237395412], [0.525431539460916], [0.31365422494370987], [0.7875508366622084], [0.417828518758275], [0.3855649075858647], [0.4520813911926843], [0.64306882273152], [0.499457516394163], [0.6347703056960272], [0.424275211994585], [0.48750611047560233], [0.5010522883971651], [0.4073435249957522], [0.44896553852198545], [0.5927178799864599], [0.5876739750589215], [0.6475264237110594], [0.7198435711392857], [0.548242742251807], [0.6469120647016795], [0.46667057040593785]]
[[0.3889918699209149], [0.7365718475926554], [0.8336737339615097], [0.6083141552341582], [0.5603938819166346], [0.6616927022726992], [0.5979071929259534], [0.5618067209616929], [0.510022573183501], [0.9546130252742543], [0.7641616775380008], [0.5544721492746268], [0.618907176576584], [0.5780164913862113], [0.7574620127088367], [0.6407579247248586], [0.7624364373853498], [0.860958160344917], [0.7516014522261764], [0.600713722192644], [0.4929814782157358], [0.5586415192558536], [0.7333833660823119], [0.5518493214791028], [0.6057817500051075], [0.6229802886087592], [0.5095054626041362], [0.5721716145296214], [0.6167652710705407], [0.4800748492842802], [0.7323042871498434], [0.4582334180516554], [0.6196688412708234], [0.7341155500921722], [0.5946445621129174], [0.6007880753295658], [0.7066446745150997], [0.793174013293456], [0.5478943698926619], [0.5839855425852143], [0.5016308860769636], [0.5122183300791932], [0.4667990814508603], [0.36541249754656946], [0.5369706283356782], [0.5181577858172298], [0.33443144575265177], [0.6710075929069963], [0.5357210680156125], [0.4414313087728958], [0.6296299526080951], [0.561031877849145], [0.5614053906355436], [0.39805205505742824], [0.6044418352582251], [0.44434096829778813], [0.5627757854514204], [0.4997205119981921], [0.8069626781956247], [0.562017315294103], [0.6734438412773776], [0.5909615125709553], [0.6398148905530991], [0.7625038666016071], [0.5994928744830982], [0.46754815770267966], [0.6201328452225656], [0.6604465292507942], [0.633874470832357], [0.5188395770254163], [0.6937775731457774], [0.6118031508199792], [0.548836417097573], [0.7439975672106146], [0.8266031215769755], [0.8204787882797528], [0.557765434309672], [0.8014790673231775], [0.5368136183787228], [0.6131494696028674], [0.4153079175829441], [0.5472902894140651], [0.6792826834785199], [0.5742411161197224], [0.848106978700812], [0.5259055362703874], [0.49379795319419917], [0.8833386363940722], [0.488853827509266], [0.6086133190818037], [0.49270700151042807], [0.4831460469543989], [0.5559376566198542], [0.5286012844636909], [0.5195771791624895], [0.7360606439896635], [0.5258715589142718], [0.6119494025805476], [0.46380548289625334], [0.6376852998415348], [0.620476163666055], [0.4906854670783004], [0.5186319421875751], [0.4077348764694154], [0.5812612032077038], [0.5452048573360796], [0.6933292805574434], [0.5810323658620598], [0.644922468097712], [0.4271385604689251], [0.4053070714499215], [0.415847429169729], [0.557360611113716], [0.46476441567906546], [0.5000655318757843], [0.7238500943095995], [0.525036549094294], [0.501471731326517], [0.5636523648918954], [0.567887786750937], [0.5489745237209378], [0.6139441093724057], [0.6687719890658839], [0.5947207879771661], [0.5900484164337921], [0.6078991760452046], [0.6044890946689944], [0.5363900904684199]]
[[0.32658667969268], [0.7365718475926554], [0.7373326149118837], [0.5111105946621127], [0.6058694737171898], [0.7031603037584911], [0.5245714098107369], [0.5353459298768767], [0.5468779309005751], [0.6540807647471603], [0.7015304258908437], [0.587541097715849], [0.6355157208580413], [0.5471004583014663], [0.7469312846253828], [0.5602324692262336], [0.7365768132534447], [0.7464218416367328], [0.7800075865509747], [0.48902218509630324], [0.4550613706777745], [0.5987548857728163], [0.5283750515162555], [0.5411631828448442], [0.7639122598980941], [0.6003312687207949], [0.40491497726431736], [0.44742366019581514], [0.5887820137104669], [0.4800748492842802], [0.6686741575682823], [0.6185200801145381], [0.5891629697945192], [0.7065721784909712], [0.5953388459814573], [0.474491546231803], [0.721885637379651], [0.6394302118378872], [0.5551792786748073], [0.7485173285800517], [0.5580160669029307], [0.524715948167898], [0.4252746215901871], [0.6129488821531099], [0.5369706283356782], [0.5666532308013555], [0.3111405503169046], [0.6758795851085038], [0.6119641734779319], [0.5999750262821898], [0.7397952111109118], [0.3119295042579728], [0.7221470700481065], [0.5710281331706637], [0.5547344657579449], [0.48708212349200447], [0.5646765123484577], [0.47233268503678205], [0.7316909560624123], [0.6343243649912967], [0.5236600190330385], [0.6042435961690263], [0.6909988717699302], [0.6210441858435147], [0.7365691390154252], [0.39024177847835445], [0.6915696382789209], [0.6250063890720023], [0.6213048799117139], [0.5080880817055353], [0.5105730036493561], [0.6134052857353571], [0.4072017807902585], [0.6551676356427721], [0.7469080026655381], [0.7621939671810858], [0.5520206922875476], [0.8258203878091821], [0.6248407998947998], [0.6404682618633194], [0.5122746748563803], [0.47596941222092215], [0.6093722275625796], [0.6330443752607468], [0.6769990051106363], [0.6537741091489991], [0.4825739531017664], [0.8440626542786398], [0.4977251272606643], [0.9184779677623216], [0.5557439861107899], [0.6128374828454926], [0.5637485407094599], [0.5472588607264237], [0.587253004472731], [0.5793792981433206], [0.5810087715923123], [0.5739929892017339], [0.5415302220573692], [0.6828387524687463], [0.8859678389538688], [0.4611148945254815], [0.6227210852839534], [0.3940309133958373], [0.5280362394708062], [0.6208554086825337], [0.9418782406539196], [0.6332799446334849], [0.5078649532532309], [0.4422321911517396], [0.4337295583905418], [0.4462961681917744], [0.5639913591842168], [0.6862155142033723], [0.6079175035335666], [0.7317781747223293], [0.5512276955444243], [0.45397222598153114], [0.6153904999383555], [0.6222714012839504], [0.5130178696118541], [0.5555902095930553], [0.7015736251573057], [0.5168237302093542], [0.6211054764591899], [0.6855680717496757], [0.5960455782074894], [0.5621577858011357]]
[[0.4550800573165271], [0.7365718475926554], [0.8760987908983405], [0.54324979637699], [0.6858719785767302], [0.5859514558586443], [0.5038341496704297], [0.6577128720245232], [0.4609740870612782], [0.8277055339178303], [0.7120298043655402], [0.526213830623048], [0.4732549270950198], [0.5194504999646397], [0.7143362088189693], [0.5896839568294066], [0.6635384975459193], [0.860958160344917], [0.6699670295310203], [0.6382337866847746], [0.5563835097185278], [0.6825639897588721], [0.6437643851365179], [0.42306087542605314], [0.6635495179829574], [0.4748658780346044], [0.5706099205449143], [0.5135961505922687], [0.6343110789405729], [0.6560975332475291], [0.7323042871498434], [0.678608916513993], [0.6656667462858931], [0.7576650080916445], [0.5208396402094905], [0.4150395913463645], [0.7580029932790625], [0.8363907756088088], [0.5324786819195226], [0.6007586027289336], [0.5580160669029307], [0.5421285178132702], [0.35448446707377523], [0.5321299483788253], [0.5369706283356782], [0.6648394811510272], [0.5051834688747574], [0.5600381292943553], [0.6180240049657132], [0.5580452620244724], [0.7347619129610197], [0.4755472592028044], [0.7684522535795295], [0.403051195179842], [0.4737948198565857], [0.4399066835369231], [0.6748341822484313], [0.40480850254372963], [0.7017945114000553], [0.6512799588844855], [0.6734438412773776], [0.5908281019370855], [0.5512972353916427], [0.5829249013075746], [0.5953408692922578], [0.35184085161914347], [0.6704352195628862], [0.4897535788968261], [0.6251875151577841], [0.4945532265634288], [0.6979593076578336], [0.5691836068079286], [0.47795479549857967], [0.5811756583280264], [0.6099685557722708], [0.7174458838408007], [0.597879397958187], [0.7185414467079833], [0.6647525958625362], [0.6989161488845823], [0.39336308749675725], [0.4480232103672498], [0.4577753130937575], [0.692271990384133], [0.6675679945937126], [0.6368292465856511], [0.4996330752991501], [0.7306119851719746], [0.4250147389205925], [0.9181509090246603], [0.5477714423319996], [0.4508678901514129], [0.5314845889895241], [0.5575195833139132], [0.5069462177926674], [0.573150396366351], [0.6325938588513517], [0.627835152818228], [0.35329226222601473], [0.5678741634999794], [0.8846762359538741], [0.4794115551662993], [0.6658865950802558], [0.4604951567896392], [0.5812612032077038], [0.5419932101971279], [0.5704890606476103], [0.5935310970963686], [0.5086191762156077], [0.6202886835458349], [0.6322730912284884], [0.40955781590347634], [0.5378797697597805], [0.5125675981589204], [0.5448536647126396], [0.6375471749852448], [0.6782646742580685], [0.4200941284849101], [0.5723797632760105], [0.4803808709323707], [0.4686199215413894], [0.45780780238841], [0.5582453363987692], [0.5100856574575638], [0.7116350823682382], [0.6997132697808811], [0.6229386381090861], [0.363667045207855]]
[[0.4716845017295716], [0.6669705960794076], [0.8159181312597756], [0.8063638741244347], [0.6388030061254575], [0.8497135513106073], [0.5303424928539553], [0.5203236437290822], [0.39474673024738494], [0.7839125198517422], [0.7966361621067657], [0.5419704762961979], [0.5881772990491354], [0.5398279382844057], [0.8716722807190355], [0.597364890116993], [0.5598762070369108], [0.7502243397180887], [0.6215851653211389], [0.5154848388544526], [0.49577731412049714], [0.7663664344491528], [0.649751209015933], [0.7269460761054511], [0.9255525042799302], [0.6229802886087592], [0.7961478518922586], [0.609605555398247], [0.5887820137104669], [0.4731429913306255], [0.6838927193527585], [0.6540476791582257], [0.6390168751353756], [0.6365721489989222], [0.5287794928500783], [0.502945646655685], [0.679753325798611], [0.6374509065175249], [0.6873724948838874], [0.711432009235004], [0.5884451964685917], [0.6614113743177874], [0.440526361645158], [0.6822884309862043], [0.5286123232516776], [0.5531857313562712], [0.32312247160947194], [0.6149180468660069], [0.7029800839741055], [0.5067173986906301], [0.6352965074081252], [0.40229208998935145], [0.8372010039856275], [0.5781685136037205], [0.49890148114310306], [0.533348079251694], [0.49820064890923893], [0.47233268503678205], [0.7229916296809795], [0.730737870856924], [0.7344490219839579], [0.5622097407762305], [0.6909988717699302], [0.6283173718752093], [0.7052523859749638], [0.4513281421092912], [0.7443859575493945], [0.68086061638091], [0.5521766336875203], [0.6331437573078493], [0.7063089475822648], [0.6164543573383514], [0.5600565320124961], [0.6788911417405804], [0.7587282439513444], [0.7485375148339946], [0.6961119517482611], [0.7432848170996249], [0.6937759980518844], [0.6186819067088013], [0.482539210828268], [0.5686675451404308], [0.5783849967067014], [0.5742411161197224], [0.7041184736179142], [0.5927581369727678], [0.4607572629840436], [0.6451909040870408], [0.4948886589149859], [0.7850808004442931], [0.5784266185558614], [0.6239480879195552], [0.5204587719408331], [0.5297479373790578], [0.6870634672746316], [0.5713612192281063], [0.4829118231713684], [0.6557879255932978], [0.45448357310546206], [0.6240254029875447], [0.7033470404835803], [0.4823791666049591], [0.6432339068126668], [0.514612267221362], [0.65376801773727], [0.6208554086825337], [0.655380412946879], [0.6240406440167194], [0.5802783201858388], [0.5602636349149083], [0.4800067192408438], [0.47723829286698727], [0.5041368572267008], [0.710534365678872], [0.6442331817527482], [0.7422889596371756], [0.6160900999510613], [0.48072403977334344], [0.6871922597433396], [0.567887786750937], [0.6159688210617047], [0.47364863359375997], [0.5799809062031845], [0.5545129073244943], [0.6288189164732647], [0.6844396758969554], [0.6468561573355424], [0.630392338094068]]
