[[0.7782547539189378], [0.669506297211367], [0.6113822407388361], [0.6811439680805762], [0.5845505838706703], [0.7224635880217055], [0.47690526156840274], [0.5605880198659259], [0.6795455911413039], [0.7791471927843582], [0.5884992121015591], [0.7790987048623831], [0.33757257187435213], [0.6699027721315773], [0.515392679311375], [0.4941719698117164], [0.5103827976937197], [0.4883343561262262], [0.5429474553632383], [0.6004015876882133], [0.604132409943869], [0.6351919286428968], [0.6380447052546888], [0.545212443886584], [0.5526506633208953], [0.817191768538952], [0.5693494424145653], [0.6057766076274381], [0.553690080056231], [0.62143056518289], [0.6539385414520705], [0.5545066673315986], [0.4298731151446196], [0.5013494624116408], [0.39768316943668797], [0.4692977726534814], [0.6101114872038832], [0.4956076976991776], [0.639266567946908], [0.6132069732126294], [0.5184035127989024], [0.6069550132547923], [0.6136845973101586], [0.49035676489807], [0.6827681901571008], [0.7320022755056528], [0.8216043854107152], [0.5699463690911424], [0.5254656947800453], [0.7954601613324174], [0.7071509608725435], [0.617802733289105], [0.4819397040343454], [0.5164353318453321], [0.4623215127185508], [0.5628140219169567], [0.705103345344863], [0.6610132021468234], [0.4954501724797411], [0.4814429096572103], [0.4232238802683797], [0.7591802659085596], [0.6912969048648553], [0.4232641726722002]]
[[0.6857382763476265], [0.6520805770839901], [0.4603144759033798], [0.7539066940228618], [0.47043714009286763], [0.6614613125860627], [0.36789457371992895], [0.4956598494235551], [0.625741421903889], [0.657461218275459], [0.524310756971652], [0.7357673198498668], [0.3521147697145135], [0.5485993157802355], [0.4572698827673289], [0.4837452470192971], [0.49256222050370957], [0.4293688485515743], [0.464204196733274], [0.5861892871527117], [0.5782540298874044], [0.5095216507911169], [0.5744820605893617], [0.4674340371566793], [0.5341456258339229], [0.4811826157849449], [0.5131674571091285], [0.6257236565386002], [0.5336187972324371], [0.6795494396879114], [0.5393691974088268], [0.6810172012785575], [0.5707260125782249], [0.505877601986906], [0.4182865916694759], [0.4786943841375567], [0.5825594441836258], [0.482787558379718], [0.5986018644731073], [0.5863398487159367], [0.3736972117944511], [0.5331049759486549], [0.46220817902722455], [0.5492859419930393], [0.697191312745192], [0.4184936596309663], [0.6624475141522901], [0.6524101848675978], [0.7332671310882024], [0.7606217067428113], [0.674025011183877], [0.4537002175363509], [0.4581545658038688], [0.5179032331546551], [0.4043733992978591], [0.4682399023676656], [0.8834109614119476], [0.4371098480065641], [0.5607639966591479], [0.5506632791260763], [0.3724911069089466], [0.6294674846071225], [0.6685320550208715], [0.3449397587981456]]
[[0.7799819724884349], [0.6214795375197845], [0.5603323120896866], [0.6078823117579504], [0.5401599532919186], [0.516049557313346], [0.4461647603934662], [0.46183199935500535], [0.6704158227000108], [0.4861295795966328], [0.6434203188485403], [0.6729981876863912], [0.4190594193615891], [0.5230995199647369], [0.5051164650399829], [0.456014765841844], [0.5959906331715994], [0.4108222289657347], [0.533923281817144], [0.579155871619795], [0.6716420064835543], [0.5873752230195654], [0.7066598760151451], [0.6100542784565914], [0.568591548059902], [0.6492505581982474], [0.5828559014058976], [0.7477946983955281], [0.5587368299798829], [0.804470709580854], [0.6539385414520705], [0.6810172012785575], [0.4335460799278916], [0.373328101332578], [0.3944365844914337], [0.4354541846253991], [0.4175378992413922], [0.4932465324981272], [0.6239513381641927], [0.6181102001840412], [0.5263920788863792], [0.5783063354900416], [0.5437315712095065], [0.6312198139222508], [0.6105157508934059], [0.5697035456835464], [0.5867041197881364], [0.7280632792801291], [0.6456285672686343], [0.6654262350263808], [0.5936573484966499], [0.48818191557533264], [0.48462135086216296], [0.625037488003481], [0.5398749326695291], [0.5856887119624696], [0.6509661418822625], [0.6610132021468234], [0.5943174728846308], [0.5747612692147509], [0.47805424374049754], [0.6354486053548135], [0.6846624874150768], [0.48289112994500943]]
[[0.8033071722571907], [0.6133443283833595], [0.49961019209052954], [0.5582433216533041], [0.5389948684033783], [0.6130702492346783], [0.38587055065385995], [0.595337901004104], [0.7221276247543731], [0.6552927286330863], [0.5271954105340493], [0.6481368136443143], [0.45051855374903926], [0.5485993157802355], [0.5159383189610564], [0.6252281870557654], [0.5973869132547577], [0.5155129939009337], [0.591668659837258], [0.5858564963998115], [0.5348621206346005], [0.47397132697602073], [0.7153885311621713], [0.812560885954063], [0.5618730102996723], [0.7389870028599099], [0.5953087078941738], [0.6669016183386212], [0.6138103827633709], [0.7392319552224665], [0.6233383362610586], [0.61581976799183], [0.5080765108581862], [0.43571738406922017], [0.3815776807617379], [0.630244895238442], [0.5742945691828588], [0.6386182802445614], [0.5269911388476651], [0.6399254896543254], [0.45644727964436477], [0.6071236047827149], [0.6897656976834399], [0.5572548326090327], [0.6869988456026832], [0.5089440109331185], [0.5772084403422888], [0.558665606383925], [0.5578397351000274], [0.6560658267846414], [0.5394852308340548], [0.424623676599855], [0.4698311086485032], [0.5593189546515078], [0.4806765600498444], [0.5186734224582259], [0.6879767375638126], [0.5759292602949773], [0.7219440555662617], [0.7315141798578182], [0.4281562630701269], [0.7053352321342066], [0.8823543533765081], [0.4865383606035518]]
[[0.6054232812309926], [0.6517555821161289], [0.591938052100506], [0.6049146461770019], [0.48672794540324854], [0.5501530693171296], [0.39034971731396956], [0.6204039545181951], [0.6187707542946734], [0.657461218275459], [0.544729215991122], [0.6252155505341234], [0.35916609398838717], [0.5884349227149274], [0.4405151142734195], [0.4762664370732539], [0.6577997085041891], [0.46958278186652364], [0.4817697717934354], [0.5835741467525203], [0.4882190734738039], [0.4869286120382672], [0.6575309320062843], [0.812560885954063], [0.49089436353235694], [0.5815694168531884], [0.7480670550428483], [0.6822029101287225], [0.4117205779169907], [0.6795494396879114], [0.7164293864210092], [0.5984289814955763], [0.6737326374193744], [0.5001420480812755], [0.39159259264024876], [0.46384882057513954], [0.4612707497206886], [0.540171477230162], [0.8004197343624742], [0.7579088206771251], [0.4607635179333747], [0.5090962767376299], [0.4683635786512915], [0.5965461324471945], [0.5063242892707951], [0.4708928105086102], [0.6922540235025908], [0.5886875710882911], [0.60593108615956], [0.8399491076195932], [0.6767242602420525], [0.5457321035250876], [0.5611964626858149], [0.3504743364522832], [0.6189146462504312], [0.5799634050895383], [0.870687331084652], [0.46044997035142027], [0.5533379491256276], [0.4142182701153642], [0.5716810966087088], [0.5621939412761036], [0.5636238779868342], [0.42768745928668206]]
[[0.7910003867539304], [0.6133443283833595], [0.5757615407063892], [0.4977700995482659], [0.5445752907669482], [0.6419280895596687], [0.38904410437218534], [0.32404493312972227], [0.48956043996835324], [0.5401425676505838], [0.48282370399099983], [0.6198531399014285], [0.36619413395707334], [0.43188008389939603], [0.347518844660783], [0.47901803744908855], [0.4441710656487329], [0.3474913191555053], [0.4800674984835201], [0.41662550124971], [0.43497252282748367], [0.4735162705669971], [0.6575309320062843], [0.562383804552506], [0.5504330150256932], [0.6938788192676181], [0.4761222349422671], [0.6645711029512924], [0.5116614568348334], [0.5914884744666719], [0.5130220518362844], [0.6545068310573381], [0.4045362713267648], [0.5178379287104782], [0.32619034738937136], [0.2913841793253744], [0.4614165908834721], [0.6386182802445614], [0.537223646683344], [0.5074024942224675], [0.40144196275384525], [0.5764068985125721], [0.3316471063889859], [0.36133611699286383], [0.6319695066260237], [0.4425867899236481], [0.4919141798494069], [0.5418983193871336], [0.39658448025948123], [0.8514118249439924], [0.496614754596863], [0.6216203510762986], [0.3755479472545256], [0.39900451714379714], [0.46028524778147395], [0.5186734224582259], [0.8805370990161413], [0.4300972945175084], [0.47795218485575475], [0.7410794950118362], [0.31501401574288257], [0.4586767359087688], [0.6536838041229514], [0.3945189987131017]]
[[0.743509303371506], [0.6454376034111163], [0.5694730812188546], [0.6780764602247271], [0.6203107318549282], [0.6489957741587704], [0.3946490235832737], [0.49570668275353474], [0.5959932089300958], [0.6820322526811394], [0.5082344886594531], [0.7585524902484234], [0.45051855374903926], [0.5324586006679372], [0.48373427333674146], [0.5697339171048332], [0.5217832829207641], [0.39933418674003207], [0.5044568599590213], [0.6224757960320756], [0.602095509587228], [0.517866189891725], [0.6549113244225785], [0.9794020789071592], [0.5443216703363198], [0.6194693530736299], [0.6096034444545337], [0.5791398571819064], [0.5042061097179448], [0.7844777234041456], [0.5355255422439938], [0.61581976799183], [0.39728013228509895], [0.47746890240725326], [0.3850982124648247], [0.5416199053987321], [0.4507783764100656], [0.6597810674356324], [0.5372351255796705], [0.5726766612529551], [0.5502225169319975], [0.49760581459184805], [0.6897656976834399], [0.48678567689362995], [0.7764056858903983], [0.6681214698581983], [0.5772084403422888], [0.4465345359202235], [0.6024820348273447], [0.699966866306508], [0.7042617346376774], [0.5309120510825125], [0.42018562062713916], [0.5295393007471706], [0.5419356609345611], [0.7230465892271126], [0.6947655095953451], [0.4951459812997583], [0.558468228940753], [0.4990138939465436], [0.4657135101972043], [0.501902509405363], [0.6491745427229971], [0.44336711087896835]]
[[0.6857382763476265], [0.7841492712842646], [0.5629622195621722], [0.7703366266562343], [0.5960617816502062], [0.8302283568764707], [0.3566844700490709], [0.6603230297079329], [0.6451364210024702], [0.5748099833317856], [0.5908544084516194], [0.7411340557836839], [0.4024594912087887], [0.6699027721315773], [0.509322794467349], [0.45922624935012], [0.7843424632156374], [0.5156940062703439], [0.533923281817144], [0.5751919324682133], [0.5284052857666155], [0.5854578238811825], [0.6575309320062843], [0.6414109341882807], [0.6153386577821951], [0.7136397779044611], [0.6958153613711969], [0.8223924189905856], [0.5999438690309755], [0.6795494396879114], [0.6769153260272258], [0.6771527469127392], [0.5742157311339054], [0.46940353606711077], [0.4325901614259636], [0.576799448208091], [0.5547832463700856], [0.46645965993764277], [0.6069087904091467], [0.6894876074284183], [0.5405397562942927], [0.5205041637785714], [0.6441554267651088], [0.5147127898685167], [0.7553216658943215], [0.5354830148349952], [0.695762097603139], [0.6380607517194983], [0.5932891457847725], [0.7207246944578666], [0.674025011183877], [0.6838468251345392], [0.5611964626858149], [0.49247915883505433], [0.6031851699278664], [0.5623441503302075], [0.7496228769457947], [0.5675740039681385], [0.5684150942433677], [0.7035819542553712], [0.45935419288827944], [0.5770717498522195], [0.6912969048648553], [0.5357132810460671]]
[[0.7576195060759492], [0.6051562441162246], [0.4984086800285241], [0.8381540719879581], [0.512257862421638], [0.5501530693171296], [0.36789457371992895], [0.3714032757625353], [0.4972946156994557], [0.6552927286330863], [0.5454218749652182], [0.6417049565894349], [0.313310294684838], [0.5774185434358013], [0.48206198551601276], [0.4837452470192971], [0.5421798311074429], [0.3656222057222412], [0.4781095208817299], [0.5210382633309736], [0.5782540298874044], [0.4735162705669971], [0.6118400005178265], [0.6112449771854426], [0.5504330150256932], [0.7136397779044611], [0.6049052869343127], [0.6651317159673883], [0.7931336789911636], [0.5149964883345941], [0.6904669920383216], [0.6810172012785575], [0.6510305049091769], [0.4315961086726229], [0.4501732091983581], [0.6559612070836722], [0.5784797455477455], [0.540171477230162], [0.5795009293667], [0.6736813860532879], [0.5184035127989024], [0.5331049759486549], [0.479383488896453], [0.502876837342157], [0.7298438148371124], [0.4184936596309663], [0.6917730915477426], [0.6121295789529835], [0.5470809498270044], [0.5658609426618688], [0.5642103697027191], [0.4676842300999102], [0.47238444174615585], [0.5179032331546551], [0.46315271758977233], [0.5628140219169567], [0.683233019489675], [0.41171044867720563], [0.5607639966591479], [0.6810728134720027], [0.3585833007949467], [0.7053352321342066], [0.6912969048648553], [0.5357132810460671]]
[[0.7383503293601219], [0.5815569408719607], [0.6409580882954345], [0.5560658340243958], [0.6203107318549282], [0.5394531172423613], [0.40770542062996407], [0.46117886441877165], [0.7686895055327044], [0.6443153188145891], [0.5381223198385677], [0.7357673198498668], [0.3521147697145135], [0.5364110670367971], [0.43337458346252067], [0.5060573773814243], [0.4993533590143896], [0.3536981410643731], [0.5281391339863233], [0.7197521932575915], [0.4796715030846831], [0.5464095879854298], [0.5424483505159743], [0.6226398661217791], [0.4821199854814451], [0.8596512817596894], [0.8083620056059213], [0.8212660988778819], [0.3609016050547794], [0.8137566078844781], [0.5747655067623635], [0.61581976799183], [0.3691950431576185], [0.4713119333532376], [0.4384700606428762], [0.5416199053987321], [0.4914994987759925], [0.6597810674356324], [0.568195286566519], [0.6688617688367308], [0.3570173069836786], [0.47402052410408907], [0.6897656976834399], [0.4800977585315571], [0.6471498496302053], [0.4462100921938059], [0.6513563643771325], [0.7216833525442579], [0.6024820348273447], [0.7689908927243305], [0.6018531019006649], [0.41061234899000376], [0.3934474660314633], [0.5179032331546551], [0.4300713283032682], [0.6179033734345031], [0.8834109614119476], [0.4556005966457535], [0.47228556161881774], [0.5173868292432448], [0.4913712368456197], [0.6190151468701522], [0.6912969048648553], [0.5357132810460671]]
[[0.6857382763476265], [0.6428417557698132], [0.5936964793782952], [0.5205578575386489], [0.7595260961098734], [0.5725896432003412], [0.3954600346747157], [0.48035981076333745], [0.7686895055327044], [0.657461218275459], [0.5381223198385677], [0.7357673198498668], [0.49000135838326164], [0.6699027721315773], [0.515392679311375], [0.4943483186847251], [0.4993533590143896], [0.6049981157520057], [0.5824669905952762], [0.6043443658853646], [0.44583198049231465], [0.5650923786934273], [0.661277996537684], [0.812560885954063], [0.5341456258339229], [0.7136397779044611], [0.5850616406683731], [0.7634600523971453], [0.5463591328642828], [0.7219666550428641], [0.5846010735662571], [0.6002756528272866], [0.5389491007444501], [0.4731297169256081], [0.4384700606428762], [0.5911112220017447], [0.48191540448597214], [0.6091097908791244], [0.7110813535258169], [0.6518867255912397], [0.5184035127989024], [0.6671674084809944], [0.6441554267651088], [0.5492859419930393], [0.6618470042885659], [0.5459721172249237], [0.6042617523968363], [0.7216833525442579], [0.5932891457847725], [0.7682293236285219], [0.7698301914272598], [0.4868179689340645], [0.4581545658038688], [0.49247915883505433], [0.43746084772291755], [0.5460637078823527], [0.6919559887214972], [0.45403885941159594], [0.6072514425218855], [0.46124045681927345], [0.4730029937185737], [0.7196924415926744], [0.8650472259538629], [0.6121675344617873]]
[[0.7340198761814417], [0.7261753740524232], [0.48555815659271184], [0.5526212550038762], [0.5993736050598526], [0.6981285073815109], [0.39335096197385055], [0.4174551086559229], [0.7730937833308683], [0.5748099833317856], [0.6750075707947609], [0.7357673198498668], [0.4753346668307492], [0.5456029555830495], [0.39447357615081924], [0.6769040169088018], [0.4323238795297022], [0.5321908633397073], [0.591668659837258], [0.7255330475211035], [0.5348621206346005], [0.6004248961510832], [0.6575309320062843], [0.812560885954063], [0.5240428204681754], [0.7136397779044611], [0.5755520791728508], [0.6326303644540567], [0.4852055858583589], [0.8137566078844781], [0.5833652946467912], [0.6477788196764389], [0.42866955248653743], [0.7174329734655924], [0.4501105801680849], [0.6133492538735787], [0.6101114872038832], [0.5637392813429598], [0.5239100245716894], [0.6280295173819721], [0.5156094488002763], [0.5090962767376299], [0.5669304298154056], [0.4800977585315571], [0.5812325604639024], [0.6251666543874705], [0.5982085852042822], [0.7216833525442579], [0.5932891457847725], [0.7563736160176348], [0.6103288371674722], [0.48364009681034587], [0.4250856211113604], [0.49247915883505433], [0.5332180123687821], [0.5695485275948103], [0.6285079138300818], [0.45403885941159594], [0.514499838470753], [0.7366589535313882], [0.4657135101972043], [0.4833090633654861], [0.6912969048648553], [0.5357132810460671]]
[[0.7383503293601219], [0.6490831777478476], [0.5288532466014858], [0.7049198002351762], [0.7595260961098734], [0.6434403506224095], [0.41545300461235063], [0.5278376985800872], [0.6181001180229854], [0.6443153188145891], [0.5652090613837283], [0.7357673198498668], [0.49654546906247765], [0.5033502448682935], [0.5970576017270537], [0.5082320985307536], [0.65066643817679], [0.7425286381954486], [0.5824669905952762], [0.4643915626613882], [0.43726646100478883], [0.5748572735697419], [0.7344712674443495], [0.812560885954063], [0.5749895294121609], [0.7677813698422148], [0.7252583664592362], [0.6326303644540567], [0.48348724244591823], [0.6795494396879114], [0.6013374396827869], [0.61581976799183], [0.6133755325662333], [0.4565319954138028], [0.484852786517202], [0.5911112220017447], [0.5547832463700856], [0.6597810674356324], [0.5763808707367238], [0.6638169863566112], [0.5184035127989024], [0.5504985243395888], [0.6308735727063486], [0.6215982337500218], [0.65146624489949], [0.4506907477301582], [0.6042617523968363], [0.7216833525442579], [0.6299054632616309], [0.7913355378642106], [0.674025011183877], [0.4809433307524609], [0.5611964626858149], [0.5179032331546551], [0.4871821255417021], [0.5769294954842135], [0.6947655095953451], [0.598650587616195], [0.6192427748630146], [0.5173868292432448], [0.4552149472691578], [0.5211763026877003], [0.8650472259538629], [0.5357132810460671]]
[[0.9250426945606107], [0.5451779718497844], [0.4514152694473116], [0.6139152143668017], [0.4908881367238556], [0.534728395290339], [0.36244900940956915], [0.6122171277232468], [0.6408220671708409], [0.4576011324177982], [0.5972482157920297], [0.6040897123580617], [0.4675861916951945], [0.6963922412853331], [0.3674685637419272], [0.4328968239021317], [0.508447833542598], [0.4293688485515743], [0.5760666888304834], [0.5008467340901028], [0.5977914690231719], [0.47772082114674735], [0.5351587148683289], [0.5925355997508867], [0.5010197634662015], [0.815073958272887], [0.6162560959091571], [0.5657470512788264], [0.5025986262046798], [0.5992501138310127], [0.4989708568001537], [0.5101013891359354], [0.4676161552406193], [0.4612823860484351], [0.3594487771000633], [0.6081230534639556], [0.5221833170381638], [0.4946356897891469], [0.4907287980153928], [0.632478908188625], [0.5473069368055944], [0.5757491881213291], [0.5633962935089476], [0.3696664377827697], [0.6731506512055452], [0.5586348679788082], [0.6616270118287098], [0.4831330368601907], [0.44247898542520625], [0.7511896430511783], [0.48647202779558063], [0.5374480728583699], [0.4755519698611061], [0.5768667294313885], [0.5376964046944976], [0.5046433170766151], [0.7630122947649849], [0.4759266665190895], [0.596860350110177], [0.6307176173007015], [0.4496373709618757], [0.5153777883648936], [0.6165636863076973], [0.4909808394516093]]
[[0.6857382763476265], [0.6553589380306128], [0.591938052100506], [0.6954025089752408], [0.7595260961098734], [0.6231587116391826], [0.4291905328351406], [0.49398803637224253], [0.7686895055327044], [0.7015032559768847], [0.5381223198385677], [0.7357673198498668], [0.422456876578419], [0.47589128543522796], [0.5003528859527513], [0.5026077522437542], [0.5217832829207641], [0.6049981157520057], [0.5824669905952762], [0.6600942666329305], [0.6044568753679659], [0.6445906275840403], [0.6836218728413471], [0.6491814535231173], [0.5341456258339229], [0.7136397779044611], [0.6096034444545337], [0.7818925039367246], [0.6138103827633709], [0.7219666550428641], [0.5846010735662571], [0.6445392873101018], [0.5220485493453064], [0.4544320199233922], [0.44563285841992706], [0.7620332316296159], [0.5547832463700856], [0.6838324368313263], [0.537223646683344], [0.6879113944310475], [0.5248214234969293], [0.5504985243395888], [0.6996796850455105], [0.5474719204523218], [0.65146624489949], [0.4644072675366889], [0.8216043854107152], [0.6011016857215652], [0.5657105864750027], [0.728493861602518], [0.6755020751431657], [0.46367208598428017], [0.48925300582740555], [0.5185050123515784], [0.4451071815495726], [0.6179033734345031], [0.79327056689885], [0.5467895615891329], [0.5922901399193413], [0.5577343387808191], [0.4913712368456197], [0.5562262706624398], [0.8650472259538629], [0.5357132810460671]]
[[0.8620486888988229], [0.8914341892437874], [0.49843857130755076], [0.8381540719879581], [0.527664711112842], [0.5852147175928157], [0.3983440254327686], [0.7561696372341268], [0.6795455911413039], [0.6831003615576545], [0.5024571353191295], [0.7357673198498668], [0.44273286292048697], [0.5481346134721156], [0.515392679311375], [0.456014765841844], [0.5400995489643189], [0.44335502492041373], [0.5565869322608554], [0.6890723535248197], [0.5707669035043573], [0.6839746831690678], [0.6575309320062843], [0.7155065921867294], [0.5889509663233213], [0.7022336957529678], [0.7548812229400715], [0.7716888824067849], [0.5275974263268758], [0.6085776967636535], [0.5393691974088268], [0.6500840516520974], [0.6510305049091769], [0.5079371009757612], [0.4305433204728825], [0.5489530204883142], [0.48947553858825493], [0.6386182802445614], [0.5795009293667], [0.54803099503706], [0.5184035127989024], [0.588989148413213], [0.5985033367458095], [0.6312198139222508], [0.6731506512055452], [0.502960041150989], [0.7860901252774528], [0.5699463690911424], [0.5009280222897802], [0.8399491076195932], [0.5794150799638144], [0.5170358881910315], [0.4421114490802359], [0.593894222424689], [0.5187002498410533], [0.6126604596490584], [0.7535522858708913], [0.510386593148697], [0.6140758211355644], [0.5290252332605895], [0.4090723910339133], [0.5776703305279636], [0.553301931206789], [0.48326977136253757]]
[[0.6857382763476265], [0.6454376034111163], [0.4760275983047976], [0.6049146461770019], [0.4801925440490724], [0.6041062957511153], [0.41545300461235063], [0.4174551086559229], [0.5920346341988125], [0.8122528885345952], [0.5082344886594531], [0.7705109759215847], [0.3521147697145135], [0.5626351773279397], [0.5003528859527513], [0.4786336532165246], [0.5187476995078926], [0.4404073844357572], [0.5281391339863233], [0.49275890537687456], [0.5354633194879195], [0.5095216507911169], [0.5687521685487265], [0.48667599124890304], [0.5745249591740903], [0.7136397779044611], [0.6373556455720759], [0.7716888824067849], [0.4915794411254085], [0.6795494396879114], [0.7663899545699699], [0.61581976799183], [0.6439569493739046], [0.399449199478793], [0.420788438477375], [0.5416199053987321], [0.4794915799230153], [0.4674087985738525], [0.568195286566519], [0.5073664401869312], [0.4786033979011077], [0.5368237156233759], [0.6481933424925085], [0.4375736684071135], [0.6595483920932399], [0.42883813708788954], [0.5831574697375919], [0.6011016857215652], [0.6299054632616309], [0.7450405014595909], [0.5476938119918277], [0.5153140153856711], [0.5611964626858149], [0.5179032331546551], [0.49484205679440346], [0.47853550978211706], [0.8105115898856714], [0.4371098480065641], [0.5607639966591479], [0.5173868292432448], [0.4657135101972043], [0.5809916955392456], [0.6912969048648553], [0.5357132810460671]]
[[0.8447904530230949], [0.6213079975165933], [0.5757615407063892], [0.6376465158275902], [0.7595260961098734], [0.6203355007216106], [0.5279371062848452], [0.4174551086559229], [0.7719894786156067], [0.6552927286330863], [0.5098214682424287], [0.7357673198498668], [0.5295334953347154], [0.4721484144129843], [0.5246647021853725], [0.5697339171048332], [0.5896628793593411], [0.7828161000600176], [0.5824669905952762], [0.5482875762515923], [0.488144599286671], [0.7247804580612177], [0.6575309320062843], [0.5272385716198354], [0.5531752533454339], [0.7136397779044611], [0.5850616406683731], [0.6645711029512924], [0.5463591328642828], [0.5851314792257037], [0.5846010735662571], [0.61581976799183], [0.5241593251520638], [0.4731297169256081], [0.47144738565137045], [0.6234628614377451], [0.4175378992413922], [0.6597810674356324], [0.537223646683344], [0.6518867255912397], [0.5184035127989024], [0.6197000651788072], [0.8006438471751144], [0.5577404397945197], [0.65146624489949], [0.39739597327985055], [0.6925128104389497], [0.5587474251725235], [0.6024820348273447], [0.7801675401957158], [0.7042617346376774], [0.4517036550349296], [0.47408397140561], [0.5179032331546551], [0.5391608888216893], [0.5460637078823527], [0.6947655095953451], [0.5357886922153752], [0.6072514425218855], [0.5173868292432448], [0.4657135101972043], [0.6034664255291451], [0.6912969048648553], [0.5357132810460671]]
[[0.743509303371506], [0.7811141865119083], [0.4744711701638433], [0.7388338726094232], [0.5704301076013488], [0.7529565504087928], [0.3875786356117365], [0.3450898914441468], [0.5156867002636049], [0.631746820862489], [0.49545599637294724], [0.7357673198498668], [0.38009441014027084], [0.4721484144129843], [0.4321270065400088], [0.5060659949191689], [0.5289285504573816], [0.31972466387818205], [0.5243142715891411], [0.4775388027330053], [0.5439478211974322], [0.45253047191228296], [0.6617271796182165], [0.48667599124890304], [0.5016289882592616], [0.7136397779044611], [0.4806176298575085], [0.7634600523971453], [0.42592681209537453], [0.5802905899567224], [0.5355255422439938], [0.5066236549469046], [0.5683726599630867], [0.3864276952864428], [0.33570152393845437], [0.35060744409590366], [0.6110231918555974], [0.6597810674356324], [0.7286049487835651], [0.7609710580054793], [0.4990658086352305], [0.4663662226201955], [0.6441554267651088], [0.5167689057150825], [0.65146624489949], [0.38287482802577627], [0.6937163589708981], [0.7216833525442579], [0.5835087710794539], [0.5915662553221007], [0.674025011183877], [0.5271275448641424], [0.4581545658038688], [0.49247915883505433], [0.3869511319806726], [0.6408074234301213], [0.8834109614119476], [0.45403885941159594], [0.47228556161881774], [0.5117441967961782], [0.3878137805518529], [0.42633574515544226], [0.6912969048648553], [0.5357132810460671]]
[[0.7416955966462847], [0.6454376034111163], [0.6686671444106982], [0.6278941067148299], [0.7446145350102379], [0.6205491945947211], [0.39460112975372535], [0.6186554781500576], [0.7294821013591821], [0.6335299515185021], [0.5271954105340493], [0.7590728013543686], [0.463790035240783], [0.6163919115025505], [0.4922907586777137], [0.5094403429423122], [0.5103827976937197], [0.4167997156957246], [0.5760666888304834], [0.6283169636463773], [0.6174621729955349], [0.5576300612026178], [0.6262861535319397], [0.7895077254387437], [0.6168536450260657], [0.7574131524844312], [0.7518049040414927], [0.7945231754113649], [0.7655881217313955], [0.8137566078844781], [0.5674172065388868], [0.5984289814955763], [0.5080765108581862], [0.47565661935699116], [0.4384700606428762], [0.5971473905710233], [0.48859848936465605], [0.5580079759447689], [0.7286049487835651], [0.679971901346269], [0.6097851703119233], [0.5688414262508916], [0.6996796850455105], [0.5433838067797523], [0.5680885308481026], [0.7320022755056528], [0.8216043854107152], [0.7216833525442579], [0.6985170198901088], [0.8399491076195932], [0.6549483071572084], [0.5954598457869624], [0.5902599291985914], [0.5466393958335265], [0.5187002498410533], [0.5933371659342546], [0.7646964758704913], [0.580953571850624], [0.4819180728459121], [0.7315141798578182], [0.3813428857634481], [0.6873819914465638], [0.6912969048648553], [0.5357132810460671]]
[[0.7799819724884349], [0.6214795375197845], [0.5563007971639164], [0.6278941067148299], [0.5207404111570454], [0.5270234628718478], [0.38904410437218534], [0.28850947416913575], [0.48956043996835324], [0.6433078475279591], [0.44243160440041995], [0.6048551205665097], [0.2848183780258158], [0.44224449507694213], [0.4086222261940049], [0.4762664370732539], [0.5217832829207641], [0.35631549551061853], [0.35237373839131136], [0.5129091362741504], [0.35804229433949053], [0.333746119507542], [0.4840938134082854], [0.5593337764518151], [0.43724932684627954], [0.5092483901269134], [0.44052425852809834], [0.7239689271628638], [0.6138103827633709], [0.5289648283238154], [0.47995963055271773], [0.5607417493105833], [0.4151671012095544], [0.5389356151143001], [0.4501105801680849], [0.358143590934322], [0.38415217524579925], [0.40730027455227313], [0.4711157446321873], [0.5855260924875012], [0.5248793091043654], [0.35720956323882935], [0.436828407681338], [0.6312198139222508], [0.442349811685696], [0.48306054683907923], [0.5992314662667408], [0.49962987498591555], [0.4979903287148038], [0.6309079580236703], [0.42704885773859186], [0.3870587078060949], [0.4421114490802359], [0.4370033214042355], [0.26353122432442155], [0.5046433170766151], [0.6466398615120956], [0.4321783602621008], [0.558468228940753], [0.5323179037662058], [0.4681436960541274], [0.5299815354882342], [0.6487173510277583], [0.32564376291972374]]
